region,country,year,population_m,organ,source,transplants,transplants_pmp
America,Argentina,2019,45.1,smallbowel,total,4,0.08869179600886917
America,Argentina,2020,45.2,heart,total,94,2.079646017699115
America,Argentina,2020,45.2,kidney,deceased,726,16.061946902654867
America,Argentina,2020,45.2,kidney,living,130,2.8761061946902653
America,Argentina,2020,45.2,kidney,total,856,18.938053097345133
America,Argentina,2020,45.2,kidneypancreas,total,45,0.9955752212389379
America,Argentina,2020,45.2,liver,deceased,286,6.327433628318584
America,Argentina,2020,45.2,liver,domino,0,0
America,Argentina,2020,45.2,liver,living,30,0.663716814159292
America,Argentina,2020,45.2,liver,total,316,6.991150442477876
America,Argentina,2020,45.2,lung,deceased,21,0.46460176991150437
America,Argentina,2020,45.2,lung,living,0,0
America,Argentina,2020,45.2,lung,total,21,0.46460176991150437
America,Argentina,2020,45.2,pancreas,total,48,1.0619469026548671
America,Argentina,2020,45.2,smallbowel,total,1,0.022123893805309734
America,Argentina,2021,45.6,heart,total,114,2.5
America,Argentina,2021,45.6,kidney,deceased,1018,22.32456140350877
America,Argentina,2021,45.6,kidney,living,221,4.8464912280701755
America,Argentina,2021,45.6,kidney,total,1239,27.171052631578945
America,Argentina,2021,45.6,kidneypancreas,total,36,0.7894736842105263
America,Argentina,2021,45.6,liver,deceased,397,8.706140350877194
America,Argentina,2021,45.6,liver,domino,1,0.021929824561403508
America,Argentina,2021,45.6,liver,living,40,0.8771929824561403
America,Argentina,2021,45.6,liver,total,438,9.605263157894736
America,Argentina,2021,45.6,lung,deceased,37,0.8114035087719298
America,Argentina,2021,45.6,lung,living,0,0
America,Argentina,2021,45.6,lung,total,37,0.8114035087719298
America,Argentina,2021,45.6,pancreas,total,39,0.8552631578947368
America,Argentina,2021,45.6,smallbowel,total,1,0.021929824561403508
America,Argentina,2022,46,heart,total,110,2.391304347826087
America,Argentina,2022,46,kidney,deceased,1175,25.543478260869566
America,Argentina,2022,46,kidney,living,259,5.630434782608695
America,Argentina,2022,46,kidney,total,1434,31.17391304347826
America,Argentina,2022,46,kidneypancreas,total,34,0.7391304347826086
America,Argentina,2022,46,liver,deceased,384,8.347826086956522
America,Argentina,2022,46,liver,domino,0,0
America,Argentina,2022,46,liver,living,59,1.2826086956521738
America,Argentina,2022,46,liver,total,443,9.630434782608695
America,Argentina,2022,46,lung,deceased,33,0.717391304347826
America,Argentina,2022,46,lung,living,0,0
America,Argentina,2022,46,lung,total,33,0.717391304347826
America,Argentina,2022,46,pancreas,total,36,0.782608695652174
America,Argentina,2022,46,smallbowel,total,1,0.021739130434782608
America,Argentina,2023,45.8,heart,total,110,2.4017467248908297
America,Argentina,2023,45.8,kidney,deceased,1311,28.624454148471617
America,Argentina,2023,45.8,kidney,living,274,5.9825327510917035
America,Argentina,2023,45.8,kidney,total,1585,34.606986899563324
America,Argentina,2023,45.8,kidneypancreas,total,26,0.5676855895196506
America,Argentina,2023,45.8,liver,deceased,388,8.471615720524017
America,Argentina,2023,45.8,liver,domino,0,0
America,Argentina,2023,45.8,liver,living,54,1.1790393013100438
America,Argentina,2023,45.8,liver,total,442,9.650655021834062
America,Argentina,2023,45.8,lung,deceased,28,0.6113537117903931
America,Argentina,2023,45.8,lung,living,0,0
America,Argentina,2023,45.8,lung,total,28,0.6113537117903931
America,Argentina,2023,45.8,pancreas,total,29,0.6331877729257642
America,Argentina,2023,45.8,smallbowel,total,2,0.04366812227074236
America,Argentina,2024,46.1,heart,total,104,2.2559652928416485
America,Argentina,2024,46.1,kidney,deceased,1341,29.088937093275486
America,Argentina,2024,46.1,kidney,living,241,5.2277657266811275
America,Argentina,2024,46.1,kidney,total,1582,34.31670281995662
America,Argentina,2024,46.1,kidneypancreas,total,33,0.7158351409978307
America,Argentina,2024,46.1,liver,deceased,432,9.370932754880695
America,Argentina,2024,46.1,liver,domino,0,0
America,Argentina,2024,46.1,liver,living,51,1.106290672451193
America,Argentina,2024,46.1,liver,total,483,10.477223427331888
America,Argentina,2024,46.1,lung,deceased,25,0.5422993492407809
America,Argentina,2024,46.1,lung,living,0,0
America,Argentina,2024,46.1,lung,total,25,0.5422993492407809
America,Argentina,2024,46.1,pancreas,total,36,0.7809110629067245
America,Argentina,2024,46.1,smallbowel,total,2,0.04338394793926247
Europe,Armenia,2005,3,kidney,deceased,45,15
Europe,Armenia,2005,3,kidney,living,37,12.333333333333334
Europe,Armenia,2005,3,kidney,total,82,27.333333333333332
Europe,Armenia,2005,3,liver,deceased,0,0
Europe,Armenia,2005,3,liver,living,0,0
Europe,Armenia,2005,3,liver,total,0,0
Europe,Armenia,2005,3,pancreas,total,0,0
Europe,Armenia,2005,3,smallbowel,total,0,0
Europe,Armenia,2006,3,kidney,living,14,4.666666666666667
Europe,Armenia,2006,3,kidney,total,14,4.666666666666667
Europe,Armenia,2008,3,kidney,living,8,2.6666666666666665
Europe,Armenia,2008,3,kidney,total,8,2.6666666666666665
Europe,Armenia,2009,3.1,kidney,living,8,2.5806451612903225
Europe,Armenia,2009,3.1,kidney,total,8,2.5806451612903225
Europe,Armenia,2010,3.1,kidney,living,8,2.5806451612903225
Europe,Armenia,2010,3.1,kidney,total,8,2.5806451612903225
Europe,Armenia,2012,3.1,heart,total,0,0
Europe,Armenia,2012,3.1,kidney,deceased,0,0
Europe,Armenia,2012,3.1,kidney,living,9,2.903225806451613
Europe,Armenia,2012,3.1,kidney,total,9,2.903225806451613
Europe,Armenia,2012,3.1,kidneypancreas,total,0,0
Europe,Armenia,2012,3.1,liver,deceased,0,0
Europe,Armenia,2012,3.1,liver,domino,0,0
Europe,Armenia,2012,3.1,liver,living,0,0
Europe,Armenia,2012,3.1,liver,total,0,0
Europe,Armenia,2012,3.1,lung,deceased,0,0
Europe,Armenia,2012,3.1,lung,living,0,0
Europe,Armenia,2012,3.1,lung,total,0,0
Europe,Armenia,2012,3.1,pancreas,total,0,0
Europe,Armenia,2012,3.1,smallbowel,total,0,0
Europe,Armenia,2013,3,heart,total,0,0
Europe,Armenia,2013,3,kidney,deceased,0,0
Europe,Armenia,2013,3,kidney,living,9,3
Europe,Armenia,2013,3,kidney,total,9,3
Europe,Armenia,2013,3,kidneypancreas,total,0,0
Europe,Armenia,2013,3,liver,deceased,0,0
Europe,Armenia,2013,3,liver,domino,0,0
Europe,Armenia,2013,3,liver,living,0,0
Europe,Armenia,2013,3,liver,total,0,0
Europe,Armenia,2013,3,lung,deceased,0,0
Europe,Armenia,2013,3,lung,living,0,0
Europe,Armenia,2013,3,lung,total,0,0
Europe,Armenia,2013,3,pancreas,total,0,0
Europe,Armenia,2013,3,smallbowel,total,0,0
Europe,Armenia,2014,3,heart,total,0,0
Europe,Armenia,2014,3,kidney,deceased,0,0
Europe,Armenia,2014,3,kidney,living,9,3
Europe,Armenia,2014,3,kidney,total,9,3
Europe,Armenia,2014,3,kidneypancreas,total,0,0
Europe,Armenia,2014,3,liver,deceased,0,0
Europe,Armenia,2014,3,liver,domino,0,0
Europe,Armenia,2014,3,liver,living,0,0
Europe,Armenia,2014,3,liver,total,0,0
Europe,Armenia,2014,3,lung,deceased,0,0
Europe,Armenia,2014,3,lung,living,0,0
Europe,Armenia,2014,3,lung,total,0,0
Europe,Armenia,2014,3,pancreas,total,0,0
Europe,Armenia,2014,3,smallbowel,total,0,0
Europe,Armenia,2015,3,heart,total,0,0
Europe,Armenia,2015,3,kidney,deceased,0,0
Europe,Armenia,2015,3,kidney,living,0,0
Europe,Armenia,2015,3,kidney,total,6,2
Europe,Armenia,2015,3,kidneypancreas,total,0,0
Europe,Armenia,2015,3,liver,deceased,0,0
Europe,Armenia,2015,3,liver,domino,0,0
Europe,Armenia,2015,3,liver,living,0,0
Europe,Armenia,2015,3,liver,total,0,0
Europe,Armenia,2015,3,lung,deceased,0,0
Europe,Armenia,2015,3,lung,living,0,0
Europe,Armenia,2015,3,lung,total,0,0
Europe,Armenia,2015,3,pancreas,total,0,0
Europe,Armenia,2015,3,smallbowel,total,0,0
Europe,Armenia,2016,3,heart,total,0,0
Europe,Armenia,2016,3,kidney,deceased,0,0
Europe,Armenia,2016,3,kidney,living,7,2.3333333333333335
Europe,Armenia,2016,3,kidney,total,7,2.3333333333333335
Europe,Armenia,2016,3,kidneypancreas,total,0,0
Europe,Armenia,2016,3,liver,deceased,0,0
Europe,Armenia,2016,3,liver,domino,0,0
Europe,Armenia,2016,3,liver,living,0,0
Europe,Armenia,2016,3,liver,total,0,0
Europe,Armenia,2016,3,lung,deceased,0,0
Europe,Armenia,2016,3,lung,living,0,0
Europe,Armenia,2016,3,lung,total,0,0
Europe,Armenia,2016,3,pancreas,total,0,0
Europe,Armenia,2016,3,smallbowel,total,0,0
Europe,Armenia,2017,2.9,heart,total,0,0
Europe,Armenia,2017,2.9,kidney,deceased,0,0
Europe,Armenia,2017,2.9,kidney,living,11,3.793103448275862
Europe,Armenia,2017,2.9,kidney,total,11,3.793103448275862
Europe,Armenia,2017,2.9,kidneypancreas,total,0,0
Europe,Armenia,2017,2.9,liver,deceased,0,0
Europe,Armenia,2017,2.9,liver,domino,0,0
Europe,Armenia,2017,2.9,liver,living,0,0
Europe,Armenia,2017,2.9,liver,total,0,0
Europe,Armenia,2017,2.9,lung,deceased,0,0
Europe,Armenia,2017,2.9,lung,living,0,0
Europe,Armenia,2017,2.9,lung,total,0,0
Europe,Armenia,2017,2.9,pancreas,total,0,0
Europe,Armenia,2017,2.9,smallbowel,total,0,0
Europe,Armenia,2018,2.9,heart,total,0,0
Europe,Armenia,2018,2.9,kidney,deceased,0,0
Europe,Armenia,2018,2.9,kidney,living,12,4.137931034482759
Europe,Armenia,2018,2.9,kidney,total,12,4.137931034482759
Europe,Armenia,2018,2.9,liver,deceased,0,0
Europe,Armenia,2018,2.9,liver,domino,0,0
Europe,Armenia,2018,2.9,liver,living,0,0
Europe,Armenia,2018,2.9,liver,total,0,0
Europe,Armenia,2018,2.9,lung,deceased,0,0
Europe,Armenia,2018,2.9,lung,total,0,0
Europe,Armenia,2018,2.9,pancreas,total,0,0
Europe,Armenia,2018,2.9,smallbowel,total,0,0
Europe,Armenia,2019,2.9,heart,total,0,0
Europe,Armenia,2019,2.9,kidney,deceased,0,0
Europe,Armenia,2019,2.9,kidney,living,20,6.8965517241379315
Europe,Armenia,2019,2.9,kidney,total,20,6.8965517241379315
Europe,Armenia,2019,2.9,kidneypancreas,total,0,0
Europe,Armenia,2019,2.9,liver,deceased,0,0
Europe,Armenia,2019,2.9,liver,domino,0,0
Europe,Armenia,2019,2.9,liver,living,3,1.0344827586206897
Europe,Armenia,2019,2.9,liver,total,3,1.0344827586206897
Europe,Armenia,2019,2.9,lung,deceased,0,0
Europe,Armenia,2019,2.9,lung,living,0,0
Europe,Armenia,2019,2.9,lung,total,0,0
Europe,Armenia,2019,2.9,pancreas,total,0,0
Europe,Armenia,2019,2.9,smallbowel,total,0,0
Europe,Armenia,2020,3,heart,total,0,0
Europe,Armenia,2020,3,kidney,deceased,0,0
Europe,Armenia,2020,3,kidney,living,10,3.3333333333333335
Europe,Armenia,2020,3,kidney,total,10,3.3333333333333335
Europe,Armenia,2020,3,kidneypancreas,total,0,0
Europe,Armenia,2020,3,liver,deceased,0,0
Europe,Armenia,2020,3,liver,domino,0,0
Europe,Armenia,2020,3,liver,living,1,0.3333333333333333
Europe,Armenia,2020,3,liver,total,1,0.3333333333333333
Europe,Armenia,2020,3,lung,deceased,0,0
Europe,Armenia,2020,3,lung,living,0,0
Europe,Armenia,2020,3,lung,total,0,0
Europe,Armenia,2020,3,pancreas,total,0,0
Europe,Armenia,2020,3,smallbowel,total,0,0
Europe,Armenia,2021,3,heart,total,0,0
Europe,Armenia,2021,3,kidney,deceased,0,0
Europe,Armenia,2021,3,kidney,living,16,5.333333333333333
Europe,Armenia,2021,3,kidney,total,16,5.333333333333333
Europe,Armenia,2021,3,kidneypancreas,total,0,0
Europe,Armenia,2021,3,liver,deceased,0,0
Europe,Armenia,2021,3,liver,domino,0,0
Europe,Armenia,2021,3,liver,living,2,0.6666666666666666
Europe,Armenia,2021,3,liver,total,2,0.6666666666666666
Europe,Armenia,2021,3,lung,deceased,0,0
Europe,Armenia,2021,3,lung,living,0,0
Europe,Armenia,2021,3,lung,total,0,0
Europe,Armenia,2021,3,pancreas,total,0,0
Europe,Armenia,2021,3,smallbowel,total,0,0
Europe,Armenia,2022,3,heart,total,0,0
Europe,Armenia,2022,3,kidney,deceased,0,0
Europe,Armenia,2022,3,kidney,living,22,7.333333333333333
Europe,Armenia,2022,3,kidney,total,22,7.333333333333333
Europe,Armenia,2022,3,kidneypancreas,total,0,0
Europe,Armenia,2022,3,liver,deceased,0,0
Europe,Armenia,2022,3,liver,domino,0,0
Europe,Armenia,2022,3,liver,living,2,0.6666666666666666
Europe,Armenia,2022,3,liver,total,2,0.6666666666666666
Europe,Armenia,2022,3,lung,deceased,0,0
Europe,Armenia,2022,3,lung,living,0,0
Europe,Armenia,2022,3,lung,total,0,0
Europe,Armenia,2022,3,pancreas,total,0,0
Europe,Armenia,2022,3,smallbowel,total,0,0
Europe,Armenia,2023,2.8,heart,total,0,0
Europe,Armenia,2023,2.8,kidney,deceased,0,0
Europe,Armenia,2023,2.8,kidney,living,21,7.500000000000001
Europe,Armenia,2023,2.8,kidney,total,21,7.500000000000001
Europe,Armenia,2023,2.8,kidneypancreas,total,0,0
Europe,Armenia,2023,2.8,liver,deceased,0,0
Europe,Armenia,2023,2.8,liver,domino,0,0
Europe,Armenia,2023,2.8,liver,living,5,1.7857142857142858
Europe,Armenia,2023,2.8,liver,total,5,1.7857142857142858
Europe,Armenia,2023,2.8,lung,deceased,0,0
Europe,Armenia,2023,2.8,lung,living,0,0
Europe,Armenia,2023,2.8,lung,total,0,0
Europe,Armenia,2023,2.8,pancreas,total,0,0
Europe,Armenia,2023,2.8,smallbowel,total,0,0
Europe,Armenia,2024,2.8,heart,total,0,0
Europe,Armenia,2024,2.8,kidney,deceased,0,0
Europe,Armenia,2024,2.8,kidney,living,23,8.214285714285715
Europe,Armenia,2024,2.8,kidney,total,23,8.214285714285715
Europe,Armenia,2024,2.8,kidneypancreas,total,0,0
Europe,Armenia,2024,2.8,liver,deceased,0,0
Europe,Armenia,2024,2.8,liver,domino,0,0
Europe,Armenia,2024,2.8,liver,living,3,1.0714285714285714
Europe,Armenia,2024,2.8,liver,total,3,1.0714285714285714
Europe,Armenia,2024,2.8,lung,deceased,0,0
Europe,Armenia,2024,2.8,lung,living,0,0
Europe,Armenia,2024,2.8,lung,total,0,0
Europe,Armenia,2024,2.8,pancreas,total,0,0
Europe,Armenia,2024,2.8,smallbowel,total,0,0
Western Pacific,Australia,2000,18.9,heart,total,57,3.0158730158730163
Western Pacific,Australia,2000,18.9,kidney,deceased,350,18.51851851851852
Western Pacific,Australia,2000,18.9,kidney,living,178,9.41798941798942
Western Pacific,Australia,2000,18.9,kidney,total,528,27.93650793650794
Western Pacific,Australia,2000,18.9,kidneypancreas,total,26,1.3756613756613758
Western Pacific,Australia,2000,18.9,liver,deceased,149,7.883597883597885
Western Pacific,Australia,2000,18.9,liver,total,149,7.883597883597885
Western Pacific,Australia,2000,18.9,lung,total,90,4.761904761904762
Western Pacific,Australia,2000,18.9,pancreas,total,26,1.3756613756613758
Western Pacific,Australia,2001,19.3,heart,total,68,3.523316062176166
Western Pacific,Australia,2001,19.3,kidney,deceased,328,16.99481865284974
Western Pacific,Australia,2001,19.3,kidney,living,198,10.259067357512953
Western Pacific,Australia,2001,19.3,kidney,total,526,27.25388601036269
Western Pacific,Australia,2001,19.3,kidneypancreas,total,21,1.088082901554404
Western Pacific,Australia,2001,19.3,liver,deceased,120,6.217616580310881
Western Pacific,Australia,2001,19.3,liver,domino,0,0
Western Pacific,Australia,2001,19.3,liver,living,0,0
Western Pacific,Australia,2001,19.3,liver,total,120,6.217616580310881
Western Pacific,Australia,2001,19.3,lung,total,74,3.8341968911917097
Western Pacific,Australia,2001,19.3,pancreas,total,21,1.088082901554404
Western Pacific,Australia,2001,19.3,smallbowel,total,0,0
Western Pacific,Australia,2002,19.5,heart,total,87,4.461538461538462
Western Pacific,Australia,2002,19.5,kidney,deceased,374,19.17948717948718
Western Pacific,Australia,2002,19.5,kidney,living,238,12.205128205128204
Western Pacific,Australia,2002,19.5,kidney,total,612,31.384615384615383
Western Pacific,Australia,2002,19.5,kidneypancreas,total,24,1.2307692307692308
Western Pacific,Australia,2002,19.5,liver,deceased,152,7.794871794871795
Western Pacific,Australia,2002,19.5,liver,domino,0,0
Western Pacific,Australia,2002,19.5,liver,living,1,0.05128205128205128
Western Pacific,Australia,2002,19.5,liver,total,153,7.846153846153846
Western Pacific,Australia,2002,19.5,lung,total,99,5.076923076923077
Western Pacific,Australia,2002,19.5,pancreas,total,25,1.2820512820512822
Western Pacific,Australia,2002,19.5,smallbowel,total,0,0
Western Pacific,Australia,2003,19.7,heart,total,80,4.060913705583756
Western Pacific,Australia,2003,19.7,kidney,deceased,325,16.497461928934012
Western Pacific,Australia,2003,19.7,kidney,living,217,11.01522842639594
Western Pacific,Australia,2003,19.7,kidney,total,542,27.51269035532995
Western Pacific,Australia,2003,19.7,kidneypancreas,total,25,1.2690355329949239
Western Pacific,Australia,2003,19.7,liver,deceased,136,6.903553299492386
Western Pacific,Australia,2003,19.7,liver,living,1,0.050761421319796954
Western Pacific,Australia,2003,19.7,liver,total,137,6.954314720812183
Western Pacific,Australia,2003,19.7,lung,total,70,3.553299492385787
Western Pacific,Australia,2003,19.7,pancreas,total,31,1.5736040609137056
Western Pacific,Australia,2004,19.9,heart,total,78,3.919597989949749
Western Pacific,Australia,2004,19.9,kidney,deceased,405,20.35175879396985
Western Pacific,Australia,2004,19.9,kidney,living,246,12.361809045226131
Western Pacific,Australia,2004,19.9,kidney,total,651,32.71356783919598
Western Pacific,Australia,2004,19.9,kidneypancreas,total,23,1.155778894472362
Western Pacific,Australia,2004,19.9,liver,deceased,176,8.84422110552764
Western Pacific,Australia,2004,19.9,liver,living,1,0.05025125628140704
Western Pacific,Australia,2004,19.9,liver,total,177,8.894472361809045
Western Pacific,Australia,2004,19.9,lung,total,98,4.92462311557789
Western Pacific,Australia,2004,19.9,pancreas,total,28,1.407035175879397
Western Pacific,Australia,2005,20.2,kidney,deceased,373,18.465346534653467
Western Pacific,Australia,2005,20.2,kidney,living,246,12.178217821782178
Western Pacific,Australia,2005,20.2,kidney,total,619,30.643564356435643
Western Pacific,Australia,2005,20.2,kidneypancreas,total,30,1.4851485148514851
Western Pacific,Australia,2005,20.2,liver,deceased,164,8.118811881188119
Western Pacific,Australia,2005,20.2,liver,total,164,8.118811881188119
Western Pacific,Australia,2005,20.2,lung,total,84,4.1584158415841586
Western Pacific,Australia,2005,20.2,pancreas,total,33,1.6336633663366338
Western Pacific,Australia,2006,20.4,heart,total,76,3.7254901960784315
Western Pacific,Australia,2006,20.4,kidney,deceased,368,18.03921568627451
Western Pacific,Australia,2006,20.4,kidney,living,273,13.382352941176471
Western Pacific,Australia,2006,20.4,kidney,total,641,31.421568627450984
Western Pacific,Australia,2006,20.4,kidneypancreas,total,33,1.6176470588235294
Western Pacific,Australia,2006,20.4,liver,deceased,161,7.892156862745098
Western Pacific,Australia,2006,20.4,liver,domino,0,0
Western Pacific,Australia,2006,20.4,liver,living,3,0.14705882352941177
Western Pacific,Australia,2006,20.4,liver,total,164,8.03921568627451
Western Pacific,Australia,2006,20.4,lung,total,98,4.803921568627452
Western Pacific,Australia,2006,20.4,pancreas,total,34,1.6666666666666667
Western Pacific,Australia,2006,20.4,smallbowel,total,0,0
Western Pacific,Australia,2007,20.6,heart,total,62,3.0097087378640777
Western Pacific,Australia,2007,20.6,kidney,deceased,342,16.601941747572816
Western Pacific,Australia,2007,20.6,kidney,living,268,13.009708737864077
Western Pacific,Australia,2007,20.6,kidney,total,610,29.61165048543689
Western Pacific,Australia,2007,20.6,kidneypancreas,total,196,9.514563106796116
Western Pacific,Australia,2007,20.6,liver,deceased,147,7.135922330097087
Western Pacific,Australia,2007,20.6,liver,living,4,0.1941747572815534
Western Pacific,Australia,2007,20.6,liver,total,151,7.330097087378641
Western Pacific,Australia,2007,20.6,lung,total,79,3.8349514563106792
