region,country,year,population_m,donor_actual_total,donor_actual_dbd,donor_actual_dcd,donor_utilized_total,donor_utilized_dbd,donor_utilized_dcd,tx_kidney_deceased,tx_kidney_living,tx_kidney_total,tx_liver_deceased,tx_liver_domino,tx_liver_living,tx_liver_total,tx_heart_total,tx_lung_deceased,tx_lung_living,tx_lung_total,tx_pancreas_total,tx_kidneypancreas_total,tx_smallbowel_total
Europe,Portugal,2019,10.3,347,320,27,311,290,21,439,75,514,232,5,3,240,29,39,0,39,25,22,NA
Europe,Spain,2019,46.4,2302,1557,745,1988,1372,616,3088,335,3423,1204,2,21,1227,300,419,0,419,76,68,4
Europe,Slovakia,2019,5.5,98,98,0,92,92,0,176,21,197,41,0,0,41,21,0,0,0,0,0,0
Europe,Sweden,2019,10.1,198,194,4,191,187,4,329,147,476,180,0,3,183,61,56,0,56,23,19,NA
Europe,United Kingdom,2019,67,1653,964,689,1529,921,608,2627,1022,3649,948,1,22,971,188,167,0,167,185,157,18
Europe,Slovenia,2019,2.1,44,44,0,38,38,0,38,0,38,24,0,0,24,22,10,0,10,1,1,0
Europe,Romania,2019,19.5,85,85,0,84,84,0,154,57,211,67,0,8,75,6,3,0,3,0,0,0
Western Pacific,New Zealand,2019,4.8,74,61,13,73,61,12,130,91,221,54,0,4,58,17,26,0,26,4,4,0
Europe,Switzerland,2019,8.6,157,100,57,153,99,54,232,108,340,166,1,1,168,39,39,0,39,14,14,0
America,Guatemala,2019,17.6,3,3,0,3,3,0,6,103,109,0,0,0,0,0,0,0,0,0,0,0
America,Nicaragua,2019,6.4,2,2,0,2,2,0,2,9,11,0,0,0,0,0,0,0,0,0,0,0
America,Venezuela (Bolivarian Republic of),2019,32.8,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
Western Pacific,Australia,2019,25.1,548,376,172,511,354,157,857,238,1095,309,0,1,310,113,183,0,183,40,38,0
South-East Asia,India,2019,1368.7,715,715,0,712,712,0,1138,8613,9751,599,2,1991,2592,187,114,0,114,22,17,0
Western Pacific,China,2019,1428.2,5818,1906,3912,5775,1889,3886,10389,1735,12124,5332,7,831,6170,679,489,0,489,NA,NA,NA
America,Canada,2019,37.3,828,585,243,828,585,243,1256,534,1790,529,NA,80,609,215,403,0,403,69,58,5
Europe,Georgia,2019,3.9,0,0,0,0,0,0,0,23,23,0,0,21,21,0,0,0,0,0,0,0
Africa,Nigeria,2019,201,0,0,0,0,0,0,0,165,165,0,0,0,0,0,0,0,0,0,0,0
America,Trinidad and Tobago,2019,1.4,1,1,0,1,1,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0
Africa,Ethiopia,2019,110.1,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Jordan,2019,10.1,0,0,0,0,0,0,0,161,161,0,0,15,15,0,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,Morocco,2019,36.6,4,4,0,4,4,0,4,36,40,0,0,1,1,1,0,0,0,0,0,0
Western Pacific,Singapore,2019,5.9,26,25,1,26,25,1,33,56,89,19,0,10,29,5,1,0,1,1,1,0
South-East Asia,Thailand,2019,69.3,301,301,0,291,291,0,560,119,679,98,0,18,116,31,0,0,0,3,3,0
Eastern Mediterranean,Pakistan,2019,204.6,0,0,0,0,0,0,0,1306,1306,0,0,285,285,0,0,0,0,0,0,0
Western Pacific,Philippines,2019,108.1,NA,NA,NA,NA,NA,NA,17,283,300,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA
Western Pacific,Republic of Korea,2019,51.3,450,450,0,450,450,0,794,1499,2293,391,NA,1188,1579,194,157,0,157,75,29,0
Eastern Mediterranean,Bahrain,2019,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Western Pacific,Brunei Darussalam,2019,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Montenegro,2019,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Western Pacific,Palau,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Kazakhstan,2019,18.6,9,9,0,9,9,0,13,123,136,6,0,34,40,9,4,0,4,0,0,0
America,Barbados,2019,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,Oman,2019,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,Mauritius,2019,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Albania,2019,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,Iran (Islamic Republic of),2019,82.8,1078,1078,0,NA,NA,NA,1354,747,2101,NA,NA,NA,961,126,NA,NA,7,29,NA,9
South-East Asia,Sri Lanka,2019,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Bosnia and Herzegovina,2019,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Ukraine,2019,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Azerbaijan,2019,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,Lebanon,2019,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Western Pacific,Fiji,2019,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South-East Asia,Maldives,2019,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,Tunisia,2019,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
America,Jamaica,2019,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,State of Libya,2019,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Uzbekistan,2019,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
America,Bolivia (Plurinational State of),2019,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South-East Asia,Indonesia,2019,269.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,South Africa,2019,58.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,Egypt,2019,101.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Western Pacific,Viet Nam,2019,97.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Kyrgyzstan,2019,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
America,Guyana,2019,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
America,El Salvador,2019,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Tajikistan,2019,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South-East Asia,Bhutan,2019,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
America,Honduras,2019,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South-East Asia,Bangladesh,2019,168.1,0,0,0,0,0,0,0,205,205,0,0,0,0,0,0,0,0,0,0,0
Western Pacific,Lao People's Democratic Republic,2019,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,Ghana,2019,30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South-East Asia,Nepal,2019,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,Kenya,2019,52.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South-East Asia,Myanmar,2019,54.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,Cameroon,2019,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,United Republic of Tanzania,2019,60.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,Senegal,2019,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,Mali,2019,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Monaco,2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Austria,2020,9,213,188,25,188,173,15,291,44,335,150,0,8,158,59,100,0,100,20,17,0
Europe,Belgium,2020,11.6,249,144,105,245,142,103,326,37,363,214,0,21,235,54,93,0,93,9,7,2
Europe,Bulgaria,2020,6.9,4,4,0,4,4,0,2,6,8,2,0,5,7,1,0,0,0,0,0,0
Europe,Croatia,2020,4.1,104,104,0,97,97,0,95,3,98,94,0,1,95,25,0,0,0,1,1,0
Europe,Denmark,2020,5.8,124,124,0,121,121,0,200,78,278,63,0,3,66,33,29,0,29,7,7,0
Europe,Estonia,2020,1.3,33,33,0,33,33,0,43,4,47,12,0,0,12,NA,0,0,0,6,5,NA
Europe,Finland,2020,5.5,126,126,0,121,121,0,232,31,263,75,0,0,75,22,21,0,21,26,25,1
Europe,Germany,2020,83.8,913,913,0,887,887,0,1459,450,1909,774,0,52,826,339,344,0,344,92,80,8
Europe,Hungary,2020,9.7,111,111,0,108,108,0,172,30,202,50,0,0,50,45,17,0,17,6,6,0
Europe,Latvia,2020,1.9,21,21,0,20,20,0,38,3,41,2,0,0,2,2,0,0,0,0,0,0
Europe,Lithuania,2020,2.7,49,45,4,49,45,4,79,3,82,14,0,0,14,10,1,0,1,NA,NA,NA
Europe,Luxembourg,2020,0.6,3,3,0,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Malta,2020,0.4,2,2,0,2,2,0,4,0,4,1,0,0,1,0,1,0,1,0,0,0
Europe,Netherlands,2020,17.1,255,100,155,251,100,151,442,367,809,162,NA,24,186,41,87,0,87,29,21,0
Europe,Slovenia,2020,2.1,47,47,0,39,39,0,46,1,47,25,0,0,25,24,16,0,16,2,2,0
Europe,Sweden,2020,10.1,181,170,11,174,163,11,313,116,429,171,1,0,172,54,51,0,51,13,10,0
Europe,United Kingdom,2020,67.9,1248,814,434,1180,780,400,2009,558,2567,801,0,22,823,179,99,0,99,116,97,17
Europe,Spain,2020,46.8,1777,1156,621,1581,1035,546,2443,259,2702,1023,0,11,1034,278,336,0,336,73,63,4
Europe,Armenia,2020,3,0,0,0,0,0,0,0,10,10,0,0,1,1,0,0,0,0,0,0,0
Europe,Georgia,2020,4,0,0,0,0,0,0,0,17,17,0,0,10,10,0,0,0,0,0,0,0
Europe,Iceland,2020,0.3,4,4,0,4,4,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0
Europe,Israel,2020,8.7,92,83,9,89,82,7,124,273,397,72,0,13,85,20,34,NA,34,4,4,NA
Europe,Republic of North Macedonia,2020,2.1,2,2,0,2,2,0,4,8,12,0,0,0,0,1,0,0,0,0,0,0
Europe,Norway,2020,5.4,102,102,0,101,101,0,181,59,240,88,0,0,88,30,28,0,28,6,5,NA
America,United States of America,2020,331,12588,9364,3224,11578,8896,2682,18410,5234,23644,8415,5,486,8906,3716,2597,0,2597,962,827,91
America,Costa Rica,2020,5.1,27,27,0,26,26,0,33,8,41,14,0,1,15,2,3,0,3,0,0,0
America,Dominican Republic,2020,10.8,4,4,0,4,4,0,8,20,28,1,0,0,1,0,0,0,0,1,1,0
America,Paraguay,2020,7.1,6,6,0,6,6,0,1,3,4,0,0,0,0,5,0,0,0,0,0,0
Europe,Belarus,2020,9.4,201,201,0,192,192,0,315,1,316,79,0,7,86,53,10,0,10,2,2,0
Europe,Ukraine,2020,43.7,11,11,0,11,11,0,20,79,99,4,0,17,21,10,0,0,0,1,1,0
Europe,Italy,2020,60.5,1303,1240,63,1235,1182,53,1623,284,1907,1182,1,19,1202,238,115,0,115,41,33,0
Europe,Poland,2020,37.8,393,393,0,387,387,0,720,31,751,263,0,28,291,145,51,0,51,4,3,0
Europe,Portugal,2020,10.2,253,242,11,236,226,10,353,41,394,189,3,1,193,33,33,NA,33,27,27,0
Europe,Republic of Moldova,2020,4,2,2,0,1,1,0,2,1,3,1,0,1,2,0,NA,NA,NA,NA,NA,NA
America,Argentina,2020,45.2,445,444,1,414,413,1,726,130,856,286,0,30,316,94,21,0,21,48,45,1
America,Panama,2020,4.3,3,3,0,3,3,0,6,7,13,3,0,0,3,0,0,0,0,0,0,0
America,Uruguay,2020,3.5,63,63,0,63,63,0,112,8,120,27,0,1,28,11,4,0,4,0,0,0
Europe,Czech Republic,2020,10.7,249,241,8,226,220,6,415,28,443,172,0,0,172,72,35,0,35,37,31,1
America,Mexico,2020,128.9,152,152,0,150,150,0,283,630,913,62,0,10,72,9,4,0,0,0,0,0
Europe,France,2020,65.3,1512,1355,157,1474,1322,152,2205,390,2595,1112,1,15,1128,378,291,0,291,34,30,3
Europe,Cyprus,2020,1.2,5,5,0,5,5,0,5,8,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
America,El Salvador,2020,6.5,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0
Europe,Greece,2020,10.4,48,48,0,46,46,0,86,89,175,32,0,0,32,9,3,0,3,0,0,0
America,Brazil,2020,212.6,3027,3027,0,2708,2708,0,4385,445,4830,1933,1,141,2075,308,65,0,65,148,108,1
America,Peru,2020,33,17,17,0,15,15,0,29,20,49,11,0,6,17,2,1,0,1,0,0,0
Western Pacific,Australia,2020,25.5,463,325,138,440,312,128,704,181,885,276,0,1,277,148,158,0,158,47,46,1
Europe,Bosnia and Herzegovina,2020,3.3,1,1,0,1,1,0,2,2,4,1,0,0,1,0,0,0,0,0,0,0
Western Pacific,New Zealand,2020,4.8,64,56,8,60,52,8,100,87,187,52,0,3,55,13,23,0,23,3,3,0
Europe,Serbia,2020,8.7,3,3,0,3,3,0,6,0,6,3,0,0,3,1,0,0,0,0,0,0
Europe,Switzerland,2020,8.7,146,96,50,136,95,41,217,79,296,131,1,3,135,45,44,0,44,15,14,1
Europe,Türkiye,2020,84.3,172,172,0,148,148,0,249,2249,2498,129,2,1189,1320,21,11,0,11,1,0,2
Europe,Romania,2020,19.2,66,66,0,66,66,0,120,54,174,53,0,9,62,4,1,0,1,0,0,0
Europe,Slovakia,2020,5.5,70,70,0,67,67,0,113,18,131,19,0,0,19,27,0,0,0,0,0,0
America,Venezuela (Bolivarian Republic of),2020,28.4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
America,Ecuador,2020,17.6,29,29,0,28,28,0,51,6,57,9,0,0,9,0,0,0,0,0,0,0
Europe,Russian Federation,2020,145.9,572,553,19,564,547,17,967,157,1124,390,0,169,559,251,11,11,11,16,16,1
Europe,Ireland,2020,4.9,63,56,7,60,53,7,95,28,123,37,0,0,37,9,16,0,16,5,3,0
Europe,Albania,2020,2.9,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
South-East Asia,Bangladesh,2020,164.7,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,0,0
Africa,Kenya,2020,53.8,0,0,0,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Kuwait,2020,4.3,14,14,0,14,14,0,24,37,61,2,0,0,2,0,0,0,0,0,NA,0
Western Pacific,Mongolia,2020,3.3,5,5,0,5,5,0,6,23,29,4,0,28,32,0,0,0,0,0,0,0
Africa,Algeria,2020,43.9,0,0,0,0,0,0,0,91,91,0,0,2,2,0,0,0,0,0,0,0
Eastern Mediterranean,Oman,2020,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Pakistan,2020,220.9,0,0,0,0,0,0,0,129,129,0,0,60,60,0,0,0,0,0,0,0
Eastern Mediterranean,Qatar,2020,2.9,2,2,0,2,2,0,4,13,17,1,0,0,1,0,0,0,0,0,0,0
Eastern Mediterranean,Sudan,2020,43.8,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,0,0,0,0,0
Western Pacific,China,2020,1447.4,5222,2315,2907,5185,2303,2882,9399,1638,11037,4954,14,874,5842,557,513,0,513,NA,NA,NA
Eastern Mediterranean,Syrian Arab Republic,2020,17.5,0,0,0,0,0,0,0,211,211,0,0,0,0,0,0,0,0,0,0,0
America,Trinidad and Tobago,2020,1.4,2,2,0,2,2,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,United Arab Emirates,2020,9.9,9,9,0,9,9,0,16,45,61,5,0,6,11,2,1,0,1,1,1,0
Africa,Ethiopia,2020,115,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
South-East Asia,Thailand,2020,69.8,315,315,0,304,304,0,578,134,712,94,0,31,125,33,1,0,1,1,1,0
Western Pacific,Malaysia,2020,32.4,28,28,0,27,27,0,41,112,153,17,0,11,28,1,1,0,1,0,0,0
Western Pacific,Japan,2020,126.5,77,68,9,77,68,9,141,1556,1697,63,1,316,380,54,58,17,75,28,24,3
America,Bolivia (Plurinational State of),2020,11.7,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
America,Cuba,2020,11.3,51,51,0,51,51,0,55,9,64,0,0,2,2,0,0,0,0,0,0,0
America,Guatemala,2020,17.9,0,0,0,0,0,0,0,29,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,Saudi Arabia,2020,34.8,65,65,0,63,63,0,70,477,547,51,NA,193,244,28,20,0,20,2,2,1
Eastern Mediterranean,Iran (Islamic Republic of),2020,84,645,645,0,NA,NA,NA,820,420,1240,NA,NA,NA,606,67,NA,NA,3,23,NA,6
America,Colombia,2020,50.9,222,222,0,219,219,0,406,120,526,128,0,71,199,67,12,0,12,5,4,0
America,Canada,2020,37.7,734,538,196,734,538,196,1122,396,1518,474,NA,91,565,188,325,0,325,57,42,6
South-East Asia,India,2020,1380,351,347,4,348,344,4,516,4970,5486,291,2,1487,1780,89,67,0,67,14,12,7
America,Chile,2020,19.1,141,141,0,132,132,0,212,21,233,104,0,23,127,17,20,0,20,5,5,0
Africa,Nigeria,2020,206.1,0,0,0,0,0,0,0,164,164,0,0,0,0,0,0,0,0,0,0,0
Africa,United Republic of Tanzania,2020,59.7,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
Western Pacific,Singapore,2020,5.9,12,11,1,12,11,1,15,31,46,11,0,8,19,3,2,0,2,0,0,0
Western Pacific,Republic of Korea,2020,51.3,478,478,0,478,478,0,848,1432,2280,395,NA,1147,1542,173,150,0,150,32,0,1
South-East Asia,Sri Lanka,2020,21.4,98,98,0,98,98,0,98,210,308,11,0,0,11,0,0,0,0,0,0,0
Eastern Mediterranean,Jordan,2020,10.2,1,1,0,1,1,0,1,101,102,1,0,5,6,1,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,Morocco,2020,36.9,5,5,0,5,5,0,5,8,13,0,0,0,0,0,0,0,0,0,0,0
Western Pacific,Philippines,2020,109.6,6,6,0,6,6,0,12,120,132,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Afghanistan,2020,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Azerbaijan,2020,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,Bahrain,2020,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
America,Barbados,2020,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South-East Asia,Bhutan,2020,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Western Pacific,Brunei Darussalam,2020,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,Cameroon,2020,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,Egypt,2020,102.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Western Pacific,Fiji,2020,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,Ghana,2020,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
America,Guyana,2020,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
America,Honduras,2020,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South-East Asia,Indonesia,2020,273.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
America,Jamaica,2020,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Kazakhstan,2020,18.8,2,2,0,2,2,0,4,73,77,1,0,28,29,2,2,0,2,0,0,0
Europe,Kyrgyzstan,2020,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Western Pacific,Lao People's Democratic Republic,2020,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,Lebanon,2020,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,State of Libya,2020,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South-East Asia,Maldives,2020,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,Mali,2020,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South-East Asia,Myanmar,2020,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South-East Asia,Nepal,2020,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,Mauritius,2020,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Montenegro,2020,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Western Pacific,Palau,2020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mediterranean,Tunisia,2020,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Uzbekistan,2020,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,South Africa,2020,59.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Western Pacific,Viet Nam,2020,97.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Tajikistan,2020,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
America,Nicaragua,2020,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,Senegal,2020,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe,Monaco,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Pacific,Malaysia,2021,32.8,7,7,0,7,7,0,15,63,78,7,0,8,15,0,0,0,0,0,0,0
Eastern Mediterranean,Kuwait,2021,4.3,25,25,0,25,25,0,39,48,87,0,0,0,0,0,0,0,0,0,0,0
Western Pacific,Mongolia,2021,3.3,7,7,0,7,7,0,8,14,22,7,0,37,44,0,0,0,0,0,0,0
South-East Asia,Bangladesh,2021,166.3,0,0,0,0,0,0,0,228,228,0,0,0,0,0,0,0,0,0,0,0
Africa,Kenya,2021,55,0,0,0,0,0,0,0,160,160,0,0,0,0,0,0,0,0,0,0,0
America,Chile,2021,19.2,147,147,0,136,136,0,192,54,246,110,NA,15,125,28,22,0,22,3,3,0
America,Costa Rica,2021,5.1,17,17,0,16,16,0,16,14,30,15,0,5,20,1,2,0,2,0,0,0
America,Dominican Republic,2021,11,9,9,0,8,8,0,16,29,45,1,0,0,1,0,0,0,0,0,0,0
America,El Salvador,2021,6.5,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0
America,Honduras,2021,10.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
America,Mexico,2021,130.3,260,260,0,257,257,0,475,1499,1974,124,0,11,135,26,6,0,6,0,0,0
America,Paraguay,2021,7.2,15,15,0,15,15,0,24,9,33,0,0,0,0,5,0,0,0,0,0,0
